signal_date,ticker,strategy,signal,close,rsi,deviation,score,adx,ret_5d,ticker_class,raw_signal
2026-05-20,AMAT,トレンドフォロー,HOLD,425.8646,55.37,7.1113,-1.614,15.76,-0.0224,plain,HOLD
2026-05-20,AMD,トレンドフォロー,HOLD,447.58,68.31,31.1118,-0.764,48.34,0.0047,plain,HOLD
2026-05-20,AMZN,トレンドフォロー,HOLD,265.01,53.99,5.2635,-0.308,33.19,-0.019,plain,HOLD
2026-05-20,AVGO,トレンドフォロー,HOLD,417.0999,51.95,5.7501,-1.23,23.81,0.0023,plain,HOLD
2026-05-20,CLSK,トレンドフォロー,BUY,15.4,68.91,24.4643,8.258,27.13,0.1579,plain,BUY
2026-05-20,COIN,トレンドフォロー,HOLD,191.29,45.67,-1.7811,-1.962,13.78,-0.0521,plain,HOLD
2026-05-20,FNGG,トレンドフォロー,HOLD,232.1461,60.73,11.306,0.374,23.27,-0.0301,long_lev,HOLD
2026-05-20,GOOGL,トレンドフォロー,HOLD,388.6779,58.71,8.2312,-3.081,46.89,-0.0341,plain,HOLD
2026-05-20,INTC,トレンドフォロー,HOLD,118.96,66.22,35.0067,0.618,55.44,-0.0111,plain,HOLD
2026-05-20,IWM,トレンドフォロー,HOLD,279.206,53.62,2.7512,-1.732,18.62,-0.0099,plain,HOLD
2026-05-20,META,トレンドフォロー,HOLD,604.4998,40.41,-3.084,-4.982,20.51,-0.0188,plain,SELL
2026-05-20,MSFT,トレンドフォロー,HOLD,419.3605,57.01,2.6785,0.571,16.6,0.0391,plain,HOLD
2026-05-20,MSTR,トレンドフォロー,HOLD,165.81,44.12,1.119,-2.323,27.1,-0.0686,plain,HOLD
2026-05-20,MU,トレンドフォロー,HOLD,731.8774,62.46,27.5829,1.021,36.3,-0.0891,plain,HOLD
2026-05-20,NUGT,トレンドフォロー,HOLD,159.6778,38.32,-15.6161,-1.717,18.07,-0.2042,long_lev,HOLD
2026-05-20,NVDA,トレンドフォロー,HOLD,223.2099,61.05,9.0512,2.558,30.45,-0.0105,plain,HOLD
2026-05-20,QCOM,トレンドフォロー,HOLD,201.7648,58.89,18.4193,0.737,40.22,-0.05,plain,HOLD
2026-05-20,QQQ,トレンドフォロー,HOLD,712.3672,68.62,7.4066,-2.831,36.5,-0.0022,plain,HOLD
2026-05-20,SOFI,トレンドフォロー,HOLD,15.69,43.59,-7.3896,-2.302,19.58,0.0248,plain,HOLD
2026-05-20,SOXL,トレンドフォロー,HOLD,173.2,61.1,40.5329,0.313,36.3,-0.0599,long_lev,HOLD
2026-05-20,SOXS,トレンドフォロー,HOLD,1266.2491,29.7,-53.4796,-1.181,36.04,0.0228,inverse_lev,HOLD
2026-05-20,SPXS,トレンドフォロー,HOLD,27.2063,34.3,-12.1492,-0.407,23.04,0.0048,inverse_lev,HOLD
2026-05-20,SPY,トレンドフォロー,HOLD,739.3453,65.32,4.0976,-3.105,25.87,-0.0014,plain,HOLD
2026-05-20,SQQQ,トレンドフォロー,HOLD,41.5264,29.8,-22.413,-0.407,33.57,0.0048,inverse_lev,HOLD
2026-05-20,TECL,トレンドフォロー,HOLD,196.7284,66.5,29.0257,0.284,33.26,-0.0013,long_lev,HOLD
2026-05-20,TQQQ,トレンドフォロー,HOLD,76.3342,66.89,20.5339,0.354,36.03,-0.0095,long_lev,HOLD
2026-05-20,TSLL,トレンドフォロー,HOLD,14.5556,52.62,5.6923,-1.001,21.25,-0.1289,long_lev,HOLD
2026-05-20,TSM,トレンドフォロー,HOLD,400.6817,53.04,4.5146,-1.124,20.43,0.0046,plain,HOLD
2026-05-20,UPRO,トレンドフォロー,HOLD,140.519,63.88,11.09,-0.974,24.74,-0.0071,long_lev,HOLD
2026-05-20,AAPL,逆張り,HOLD,301.9896,77.63,8.5289,0.0,33.6,0.0113,plain,HOLD
2026-05-20,AMAT,逆張り,HOLD,425.8646,55.37,7.1113,0.0,15.76,-0.0224,plain,HOLD
2026-05-20,AMD,逆張り,HOLD,447.58,68.31,31.1118,-0.75,48.34,0.0047,plain,HOLD
2026-05-20,AMZN,逆張り,HOLD,265.01,53.99,5.2635,0.0,33.19,-0.019,plain,HOLD
2026-05-20,AVGO,逆張り,HOLD,417.0999,51.95,5.7501,0.0,23.81,0.0023,plain,HOLD
2026-05-20,CLSK,逆張り,HOLD,15.4,68.91,24.4643,-2.25,27.13,0.1579,plain,HOLD
2026-05-20,COIN,逆張り,HOLD,191.29,45.67,-1.7811,0.0,13.78,-0.0521,plain,HOLD
2026-05-20,FNGG,逆張り,HOLD,232.1461,60.73,11.306,-0.75,23.27,-0.0301,long_lev,HOLD
2026-05-20,GOOGL,逆張り,HOLD,388.6779,58.71,8.2312,0.0,46.89,-0.0341,plain,HOLD
2026-05-20,INTC,逆張り,HOLD,118.96,66.22,35.0067,-0.75,55.44,-0.0111,plain,HOLD
2026-05-20,IWM,逆張り,HOLD,279.206,53.62,2.7512,0.0,18.62,-0.0099,plain,HOLD
2026-05-20,META,逆張り,HOLD,604.4998,40.41,-3.084,0.0,20.51,-0.0188,plain,HOLD
2026-05-20,MSFT,逆張り,HOLD,419.3605,57.01,2.6785,0.0,16.6,0.0391,plain,HOLD
2026-05-20,MSTR,逆張り,HOLD,165.81,44.12,1.119,1.0,27.1,-0.0686,plain,HOLD
2026-05-20,MU,逆張り,HOLD,731.8774,62.46,27.5829,-0.75,36.3,-0.0891,plain,HOLD
2026-05-20,NUGT,逆張り,HOLD,159.6778,38.32,-15.6161,4.5,18.07,-0.2042,long_lev,HOLD
2026-05-20,NVDA,逆張り,HOLD,223.2099,61.05,9.0512,0.0,30.45,-0.0105,plain,HOLD
2026-05-20,QCOM,逆張り,HOLD,201.7648,58.89,18.4193,-0.75,40.22,-0.05,plain,HOLD
2026-05-20,QQQ,逆張り,HOLD,712.3672,68.62,7.4066,0.0,36.5,-0.0022,plain,HOLD
2026-05-20,SOFI,逆張り,HOLD,15.69,43.59,-7.3896,0.0,19.58,0.0248,plain,HOLD
2026-05-20,SOXL,逆張り,HOLD,173.2,61.1,40.5329,-0.75,36.3,-0.0599,long_lev,HOLD
2026-05-20,SOXS,逆張り,HOLD,1266.2491,29.7,-53.4796,3.5,36.04,0.0228,inverse_lev,HOLD
2026-05-20,SPXS,逆張り,HOLD,27.2063,34.3,-12.1492,1.5,23.04,0.0048,inverse_lev,HOLD
2026-05-20,SPY,逆張り,HOLD,739.3453,65.32,4.0976,0.0,25.87,-0.0014,plain,HOLD
2026-05-20,SQQQ,逆張り,HOLD,41.5264,29.8,-22.413,3.5,33.57,0.0048,inverse_lev,HOLD
2026-05-20,TECL,逆張り,HOLD,196.7284,66.5,29.0257,-0.75,33.26,-0.0013,long_lev,HOLD
2026-05-20,TQQQ,逆張り,HOLD,76.3342,66.89,20.5339,-0.75,36.03,-0.0095,long_lev,HOLD
2026-05-20,TSLL,逆張り,HOLD,14.5556,52.62,5.6923,0.0,21.25,-0.1289,long_lev,HOLD
2026-05-20,TSM,逆張り,HOLD,400.6817,53.04,4.5146,0.0,20.43,0.0046,plain,HOLD
2026-05-20,UPRO,逆張り,HOLD,140.519,63.88,11.09,-0.75,24.74,-0.0071,long_lev,HOLD
2026-05-21,AAPL,トレンドフォロー,HOLD,304.7272,79.85,9.007,7.016,35.13,0.0227,plain,HOLD
2026-05-21,AMAT,トレンドフォロー,HOLD,426.9035,55.81,6.9878,-1.307,14.73,-0.0288,plain,HOLD
2026-05-21,AMD,トレンドフォロー,HOLD,449.59,68.75,29.6951,-0.982,47.05,-0.0002,plain,HOLD
2026-05-21,AMZN,トレンドフォロー,HOLD,268.46,58.66,6.2898,-1.504,32.1,0.0046,plain,HOLD
2026-05-21,AVGO,トレンドフォロー,HOLD,413.9149,49.99,4.6902,-1.865,22.96,-0.0573,plain,HOLD
2026-05-21,CLSK,トレンドフォロー,HOLD,15.76,70.86,25.6954,10.029,28.49,0.1273,plain,HOLD
2026-05-21,COIN,トレンドフォロー,HOLD,193.56,47.52,-0.5857,-1.731,13.63,-0.087,plain,HOLD
2026-05-21,FNGG,トレンドフォロー,HOLD,235.6896,63.68,12.2927,-0.913,22.61,-0.0291,long_lev,HOLD
2026-05-21,GOOGL,トレンドフォロー,HOLD,387.4286,57.2,7.4701,-1.791,45.76,-0.0334,plain,HOLD
2026-05-21,INTC,トレンドフォロー,HOLD,118.5,65.55,32.2598,1.309,54.25,0.0222,plain,HOLD
2026-05-21,IWM,トレンドフォロー,HOLD,281.8198,57.56,3.5256,-1.916,17.7,-0.0069,plain,HOLD
2026-05-21,META,トレンドフォロー,HOLD,606.8176,42.35,-2.5835,-4.991,20.75,-0.0179,plain,SELL
2026-05-21,MSFT,トレンドフォロー,HOLD,418.3025,55.77,2.2988,1.286,16.91,0.0258,plain,HOLD
2026-05-21,MSTR,トレンドフォロー,HOLD,164.85,43.39,0.5074,-1.912,25.92,-0.1183,plain,HOLD
2026-05-21,MU,トレンドフォロー,HOLD,761.9828,65.95,30.7372,1.261,35.09,-0.0179,plain,HOLD
2026-05-21,NUGT,トレンドフォロー,HOLD,158.7192,37.89,-15.4578,-1.858,18.4,-0.1697,long_lev,HOLD
2026-05-21,NVDA,トレンドフォロー,HOLD,219.2545,55.55,6.7481,2.529,29.85,-0.0688,plain,HOLD
2026-05-21,QCOM,トレンドフォロー,HOLD,212.6247,64.1,23.302,1.368,39.53,0.0666,plain,HOLD
2026-05-21,QQQ,トレンドフォロー,HOLD,713.7256,69.29,7.2133,-2.516,35.97,-0.0073,plain,HOLD
2026-05-21,SOFI,トレンドフォロー,HOLD,15.65,43.16,-7.2808,-0.651,18.88,-0.0231,plain,HOLD
2026-05-21,SOXL,トレンドフォロー,HOLD,178.39,62.92,41.6523,0.406,34.45,-0.0419,long_lev,HOLD
2026-05-21,SOXS,トレンドフォロー,SELL,1229.1809,28.86,-53.6002,-5.49,35.51,0.0024,inverse_lev,SELL
2026-05-21,SPXS,トレンドフォロー,HOLD,27.0576,33.32,-12.0877,-0.954,23.01,0.0229,inverse_lev,HOLD
2026-05-21,SPY,トレンドフォロー,HOLD,740.8115,66.48,4.0855,-2.403,25.79,-0.0073,plain,HOLD
2026-05-21,SQQQ,トレンドフォロー,HOLD,41.3,29.29,-21.9667,-0.954,33.31,0.0217,inverse_lev,HOLD
2026-05-21,TECL,トレンドフォロー,HOLD,201.4443,68.71,30.0806,-0.458,32.69,-0.0201,long_lev,HOLD
2026-05-21,TQQQ,トレンドフォロー,HOLD,76.7732,67.65,19.9847,-0.423,35.33,-0.0253,long_lev,HOLD
2026-05-21,TSLL,トレンドフォロー,HOLD,14.6053,52.98,5.7403,-1.0,20.54,-0.1159,long_lev,HOLD
2026-05-21,TSM,トレンドフォロー,HOLD,406.1987,56.34,5.6469,-2.162,20.19,-0.0253,plain,HOLD
2026-05-21,UPRO,トレンドフォロー,HOLD,141.2673,65.02,11.0489,-1.087,24.57,-0.0243,long_lev,HOLD
2026-05-21,AAPL,逆張り,HOLD,304.7272,79.85,9.007,0.0,35.13,0.0227,plain,HOLD
2026-05-21,AMAT,逆張り,HOLD,426.9035,55.81,6.9878,0.0,14.73,-0.0288,plain,HOLD
2026-05-21,AMD,逆張り,HOLD,449.59,68.75,29.6951,-0.75,47.05,-0.0002,plain,HOLD
2026-05-21,AMZN,逆張り,HOLD,268.46,58.66,6.2898,0.0,32.1,0.0046,plain,HOLD
2026-05-21,AVGO,逆張り,HOLD,413.9149,49.99,4.6902,0.0,22.96,-0.0573,plain,HOLD
2026-05-21,CLSK,逆張り,HOLD,15.76,70.86,25.6954,-0.75,28.49,0.1273,plain,HOLD
2026-05-21,COIN,逆張り,HOLD,193.56,47.52,-0.5857,0.0,13.63,-0.087,plain,HOLD
2026-05-21,FNGG,逆張り,HOLD,235.6896,63.68,12.2927,-0.75,22.61,-0.0291,long_lev,HOLD
2026-05-21,GOOGL,逆張り,HOLD,387.4286,57.2,7.4701,0.0,45.76,-0.0334,plain,HOLD
2026-05-21,INTC,逆張り,HOLD,118.5,65.55,32.2598,-0.75,54.25,0.0222,plain,HOLD
2026-05-21,IWM,逆張り,HOLD,281.8198,57.56,3.5256,0.0,17.7,-0.0069,plain,HOLD
2026-05-21,META,逆張り,HOLD,606.8176,42.35,-2.5835,0.0,20.75,-0.0179,plain,HOLD
2026-05-21,MSFT,逆張り,HOLD,418.3025,55.77,2.2988,0.0,16.91,0.0258,plain,HOLD
2026-05-21,MSTR,逆張り,HOLD,164.85,43.39,0.5074,1.0,25.92,-0.1183,plain,HOLD
2026-05-21,MU,逆張り,HOLD,761.9828,65.95,30.7372,-0.75,35.09,-0.0179,plain,HOLD
2026-05-21,NUGT,逆張り,HOLD,158.7192,37.89,-15.4578,2.5,18.4,-0.1697,long_lev,HOLD
2026-05-21,NVDA,逆張り,HOLD,219.2545,55.55,6.7481,0.0,29.85,-0.0688,plain,HOLD
2026-05-21,QCOM,逆張り,HOLD,212.6247,64.1,23.302,-0.75,39.53,0.0666,plain,HOLD
2026-05-21,QQQ,逆張り,HOLD,713.7256,69.29,7.2133,0.0,35.97,-0.0073,plain,HOLD
2026-05-21,SOFI,逆張り,HOLD,15.65,43.16,-7.2808,0.0,18.88,-0.0231,plain,HOLD
2026-05-21,SOXL,逆張り,HOLD,178.39,62.92,41.6523,-0.75,34.45,-0.0419,long_lev,HOLD
2026-05-21,SOXS,逆張り,HOLD,1229.1809,28.86,-53.6002,3.5,35.51,0.0024,inverse_lev,HOLD
2026-05-21,SPXS,逆張り,HOLD,27.0576,33.32,-12.0877,2.5,23.01,0.0229,inverse_lev,HOLD
2026-05-21,SPY,逆張り,HOLD,740.8115,66.48,4.0855,0.0,25.79,-0.0073,plain,HOLD
2026-05-21,SQQQ,逆張り,HOLD,41.3,29.29,-21.9667,3.5,33.31,0.0217,inverse_lev,HOLD
2026-05-21,TECL,逆張り,HOLD,201.4443,68.71,30.0806,-0.75,32.69,-0.0201,long_lev,HOLD
2026-05-21,TQQQ,逆張り,HOLD,76.7732,67.65,19.9847,-0.75,35.33,-0.0253,long_lev,HOLD
2026-05-21,TSLL,逆張り,HOLD,14.6053,52.98,5.7403,0.0,20.54,-0.1159,long_lev,HOLD
2026-05-21,TSM,逆張り,HOLD,406.1987,56.34,5.6469,0.0,20.19,-0.0253,plain,HOLD
2026-05-21,UPRO,逆張り,HOLD,141.2673,65.02,11.0489,-0.75,24.57,-0.0243,long_lev,HOLD
2026-05-22,AAPL,トレンドフォロー,HOLD,308.5539,82.53,9.82,7.608,37.01,0.0286,plain,HOLD
2026-05-22,AMAT,トレンドフォロー,HOLD,431.6984,57.95,7.759,-1.703,14.15,-0.009,plain,HOLD
2026-05-22,AMD,トレンドフォロー,HOLD,467.51,72.52,32.6092,4.409,46.62,0.1024,plain,HOLD
2026-05-22,AMZN,トレンドフォロー,HOLD,266.32,54.82,5.1634,-0.752,31.12,0.0083,plain,HOLD
2026-05-22,AVGO,トレンドフォロー,HOLD,413.4856,49.71,4.3484,-1.933,22.14,-0.026,plain,HOLD
2026-05-22,CLSK,トレンドフォロー,HOLD,15.97,72.0,25.6921,10.915,30.12,0.2182,plain,HOLD
2026-05-22,COIN,トレンドフォロー,HOLD,184.99,41.57,-4.7556,-2.516,13.16,-0.0534,plain,HOLD
2026-05-22,FNGG,トレンドフォロー,HOLD,233.3505,60.35,10.5753,0.043,22.0,-0.0023,long_lev,HOLD
2026-05-22,GOOGL,トレンドフォロー,HOLD,382.7414,51.68,5.8513,-1.145,44.54,-0.0348,plain,HOLD
2026-05-22,INTC,トレンドフォロー,HOLD,119.84,66.65,31.5886,1.404,53.39,0.1018,plain,HOLD
2026-05-22,IWM,トレンドフォロー,HOLD,284.4436,61.23,4.2611,-0.583,17.34,0.0271,plain,HOLD
2026-05-22,META,トレンドフォロー,HOLD,609.6949,44.84,-2.0202,-1.996,20.54,-0.0065,plain,HOLD
2026-05-22,MSFT,トレンドフォロー,HOLD,417.7835,55.12,2.0637,-0.107,17.19,-0.0058,plain,HOLD
2026-05-22,MSTR,トレンドフォロー,HOLD,159.89,39.63,-2.3968,-3.506,24.64,-0.0988,plain,HOLD
2026-05-22,MU,トレンドフォロー,HOLD,750.8845,63.53,27.0461,-0.42,34.2,0.0363,plain,HOLD
2026-05-22,NUGT,トレンドフォロー,HOLD,154.7749,36.05,-16.8465,-1.929,18.74,-0.0563,long_lev,HOLD
2026-05-22,NVDA,トレンドフォロー,HOLD,215.0793,50.24,4.475,-2.636,28.73,-0.0443,plain,HOLD
2026-05-22,QCOM,トレンドフォロー,HOLD,237.2836,72.8,35.1233,6.784,40.08,0.182,plain,HOLD
2026-05-22,QQQ,トレンドフォロー,HOLD,716.7523,70.85,7.2668,0.242,35.78,0.0121,plain,HOLD
2026-05-22,SOFI,トレンドフォロー,HOLD,15.62,42.81,-7.1206,-0.576,17.97,0.0006,plain,HOLD
2026-05-22,SOXL,トレンドフォロー,HOLD,190.56,66.95,47.6207,5.353,33.45,0.1607,long_lev,HOLD
2026-05-22,SOXS,トレンドフォロー,SELL,1146.1482,26.96,-55.503,-5.345,35.3,-0.1625,inverse_lev,SELL
2026-05-22,SPXS,トレンドフォロー,SELL,26.7603,31.33,-12.4966,-5.377,23.28,-0.0249,inverse_lev,SELL
2026-05-22,SPY,トレンドフォロー,HOLD,743.724,68.79,4.2661,0.299,26.09,0.0088,plain,HOLD
2026-05-22,SQQQ,トレンドフォロー,SELL,40.8472,28.19,-21.9533,-5.377,33.29,-0.0344,inverse_lev,SELL
2026-05-22,TECL,トレンドフォロー,HOLD,207.6689,71.47,31.9059,4.671,32.7,0.0656,long_lev,HOLD
2026-05-22,TQQQ,トレンドフォロー,HOLD,77.6612,69.25,20.1201,1.538,35.0,0.0332,long_lev,HOLD
2026-05-22,TSLL,トレンドフォロー,HOLD,15.141,56.98,9.1074,-0.75,20.11,0.0133,long_lev,HOLD
2026-05-22,TSM,トレンドフォロー,HOLD,403.5749,54.33,4.7109,-1.29,19.96,0.0004,plain,HOLD
2026-05-22,UPRO,トレンドフォロー,HOLD,142.764,67.31,11.5601,1.206,24.81,0.024,long_lev,HOLD
2026-05-22,AAPL,逆張り,HOLD,308.5539,82.53,9.82,0.0,37.01,0.0286,plain,HOLD
2026-05-22,AMAT,逆張り,HOLD,431.6984,57.95,7.759,0.0,14.15,-0.009,plain,HOLD
2026-05-22,AMD,逆張り,HOLD,467.51,72.52,32.6092,-0.75,46.62,0.1024,plain,HOLD
2026-05-22,AMZN,逆張り,HOLD,266.32,54.82,5.1634,0.0,31.12,0.0083,plain,HOLD
2026-05-22,AVGO,逆張り,HOLD,413.4856,49.71,4.3484,0.0,22.14,-0.026,plain,HOLD
2026-05-22,CLSK,逆張り,HOLD,15.97,72.0,25.6921,-0.75,30.12,0.2182,plain,HOLD
2026-05-22,COIN,逆張り,HOLD,184.99,41.57,-4.7556,1.0,13.16,-0.0534,plain,HOLD
2026-05-22,FNGG,逆張り,HOLD,233.3505,60.35,10.5753,-0.75,22.0,-0.0023,long_lev,HOLD
2026-05-22,GOOGL,逆張り,HOLD,382.7414,51.68,5.8513,1.0,44.54,-0.0348,plain,HOLD
2026-05-22,INTC,逆張り,HOLD,119.84,66.65,31.5886,-0.75,53.39,0.1018,plain,HOLD
2026-05-22,IWM,逆張り,HOLD,284.4436,61.23,4.2611,0.0,17.34,0.0271,plain,HOLD
2026-05-22,META,逆張り,HOLD,609.6949,44.84,-2.0202,0.0,20.54,-0.0065,plain,HOLD
2026-05-22,MSFT,逆張り,HOLD,417.7835,55.12,2.0637,0.0,17.19,-0.0058,plain,HOLD
2026-05-22,MSTR,逆張り,HOLD,159.89,39.63,-2.3968,1.0,24.64,-0.0988,plain,HOLD
2026-05-22,MU,逆張り,HOLD,750.8845,63.53,27.0461,-0.75,34.2,0.0363,plain,HOLD
2026-05-22,NUGT,逆張り,HOLD,154.7749,36.05,-16.8465,2.5,18.74,-0.0563,long_lev,HOLD
2026-05-22,NVDA,逆張り,HOLD,215.0793,50.24,4.475,0.0,28.73,-0.0443,plain,HOLD
2026-05-22,QCOM,逆張り,HOLD,237.2836,72.8,35.1233,-0.75,40.08,0.182,plain,HOLD
2026-05-22,QQQ,逆張り,HOLD,716.7523,70.85,7.2668,0.0,35.78,0.0121,plain,HOLD
2026-05-22,SOFI,逆張り,HOLD,15.62,42.81,-7.1206,0.0,17.97,0.0006,plain,HOLD
2026-05-22,SOXL,逆張り,HOLD,190.56,66.95,47.6207,-0.75,33.45,0.1607,long_lev,HOLD
2026-05-22,SOXS,逆張り,HOLD,1146.1482,26.96,-55.503,3.5,35.3,-0.1625,inverse_lev,HOLD
2026-05-22,SPXS,逆張り,HOLD,26.7603,31.33,-12.4966,2.5,23.28,-0.0249,inverse_lev,HOLD
2026-05-22,SPY,逆張り,HOLD,743.724,68.79,4.2661,0.0,26.09,0.0088,plain,HOLD
2026-05-22,SQQQ,逆張り,HOLD,40.8472,28.19,-21.9533,3.5,33.29,-0.0344,inverse_lev,HOLD
2026-05-22,TECL,逆張り,HOLD,207.6689,71.47,31.9059,-0.75,32.7,0.0656,long_lev,HOLD
2026-05-22,TQQQ,逆張り,HOLD,77.6612,69.25,20.1201,-0.75,35.0,0.0332,long_lev,HOLD
2026-05-22,TSLL,逆張り,HOLD,15.141,56.98,9.1074,0.0,20.11,0.0133,long_lev,HOLD
2026-05-22,TSM,逆張り,HOLD,403.5749,54.33,4.7109,0.0,19.96,0.0004,plain,HOLD
2026-05-22,UPRO,逆張り,HOLD,142.764,67.31,11.5601,-0.75,24.81,0.024,long_lev,HOLD
2026-05-26,AAPL,トレンドフォロー,HOLD,308.0643,81.0,9.1323,4.754,38.78,0.0352,plain,HOLD
2026-05-26,AMAT,トレンドフォロー,HOLD,454.4041,66.47,12.6887,2.873,14.49,0.1013,plain,HOLD
2026-05-26,AMD,トレンドフォロー,HOLD,503.89,78.39,39.9968,7.805,46.73,0.1969,plain,HOLD
2026-05-26,AMZN,トレンドフォロー,HOLD,265.29,52.97,4.5141,-0.376,29.47,0.0016,plain,HOLD
2026-05-26,AVGO,トレンドフォロー,HOLD,421.3432,54.88,6.004,-0.216,22.32,0.0031,plain,HOLD
2026-05-26,CLSK,トレンドフォロー,BUY,17.13,77.41,32.57,11.857,32.01,0.2746,plain,BUY
2026-05-26,COIN,トレンドフォロー,HOLD,180.01,38.46,-6.9875,-3.633,12.27,-0.0498,plain,HOLD
2026-05-26,FNGG,トレンドフォロー,HOLD,246.0021,69.83,15.6356,5.172,22.42,0.0696,long_lev,HOLD
2026-05-26,GOOGL,トレンドフォロー,HOLD,388.6479,57.43,7.0938,-0.573,43.45,-0.0203,plain,HOLD
2026-05-26,INTC,トレンドフォロー,HOLD,123.52,69.62,33.3124,3.802,52.8,0.1419,plain,HOLD
2026-05-26,IWM,トレンドフォロー,HOLD,289.8208,67.62,5.9101,2.359,17.62,0.0527,plain,HOLD
2026-05-26,META,トレンドフォロー,HOLD,611.773,46.68,-1.6053,-1.998,20.45,0.0018,plain,HOLD
2026-05-26,MSFT,トレンドフォロー,HOLD,415.2483,51.82,1.3729,-0.604,17.07,-0.0156,plain,HOLD
2026-05-26,MSTR,トレンドフォロー,HOLD,159.93,39.68,-2.2593,-2.503,23.61,-0.0402,plain,HOLD
2026-05-26,MU,トレンドフォロー,BUY,895.7422,76.18,47.8374,5.89,34.92,0.3145,plain,BUY
2026-05-26,NUGT,トレンドフォロー,HOLD,167.2768,45.39,-9.6835,-1.965,18.36,0.0251,long_lev,HOLD
2026-05-26,NVDA,トレンドフォロー,HOLD,214.6099,49.65,4.0315,-2.568,27.21,-0.0336,plain,HOLD
2026-05-26,QCOM,トレンドフォロー,HOLD,247.9044,75.63,38.392,6.142,41.03,0.2219,plain,HOLD
2026-05-26,QQQ,トレンドフォロー,HOLD,729.4784,76.43,8.6851,3.421,36.09,0.0346,plain,HOLD
2026-05-26,SOFI,トレンドフォロー,HOLD,15.98,48.38,-4.7486,-0.538,17.71,0.0172,plain,HOLD
2026-05-26,SOXL,トレンドフォロー,HOLD,225.79,75.51,68.7459,7.427,33.7,0.4879,long_lev,HOLD
2026-05-26,SOXS,トレンドフォロー,SELL,62.1757,13.78,-97.4655,-8.773,36.89,-0.9579,inverse_lev,SELL
2026-05-26,SPXS,トレンドフォロー,SELL,26.2548,28.15,-13.5528,-5.288,23.77,-0.0457,inverse_lev,SELL
2026-05-26,SPY,トレンドフォロー,HOLD,748.6613,72.38,4.705,2.949,26.65,0.0162,plain,HOLD
2026-05-26,SQQQ,トレンドフォロー,SELL,38.6621,23.5,-25.1746,-5.288,33.66,-0.0978,inverse_lev,SELL
2026-05-26,TECL,トレンドフォロー,HOLD,223.8648,77.27,39.3255,6.585,33.42,0.1912,long_lev,HOLD
2026-05-26,TQQQ,トレンドフォロー,HOLD,81.7617,75.47,24.8509,3.819,35.25,0.1027,long_lev,HOLD
2026-05-26,TSLL,トレンドフォロー,HOLD,15.6669,60.62,12.191,-0.563,19.9,0.112,long_lev,HOLD
2026-05-26,TSM,トレンドフォロー,HOLD,411.3567,59.14,6.3807,-0.89,20.13,0.0413,plain,HOLD
2026-05-26,UPRO,トレンドフォロー,HOLD,145.5379,71.19,12.9712,3.653,25.32,0.0466,long_lev,HOLD
2026-05-26,AAPL,逆張り,HOLD,308.0643,81.0,9.1323,0.0,38.78,0.0352,plain,HOLD
2026-05-26,AMAT,逆張り,HOLD,454.4041,66.47,12.6887,-0.75,14.49,0.1013,plain,HOLD
2026-05-26,AMD,逆張り,HOLD,503.89,78.39,39.9968,-0.75,46.73,0.1969,plain,HOLD
2026-05-26,AMZN,逆張り,HOLD,265.29,52.97,4.5141,0.0,29.47,0.0016,plain,HOLD
2026-05-26,AVGO,逆張り,HOLD,421.3432,54.88,6.004,0.0,22.32,0.0031,plain,HOLD
2026-05-26,CLSK,逆張り,HOLD,17.13,77.41,32.57,-1.5,32.01,0.2746,plain,HOLD
2026-05-26,COIN,逆張り,HOLD,180.01,38.46,-6.9875,1.0,12.27,-0.0498,plain,HOLD
2026-05-26,FNGG,逆張り,HOLD,246.0021,69.83,15.6356,-0.75,22.42,0.0696,long_lev,HOLD
2026-05-26,GOOGL,逆張り,HOLD,388.6479,57.43,7.0938,0.0,43.45,-0.0203,plain,HOLD
2026-05-26,INTC,逆張り,HOLD,123.52,69.62,33.3124,-0.75,52.8,0.1419,plain,HOLD
2026-05-26,IWM,逆張り,HOLD,289.8208,67.62,5.9101,0.0,17.62,0.0527,plain,HOLD
2026-05-26,META,逆張り,HOLD,611.773,46.68,-1.6053,0.0,20.45,0.0018,plain,HOLD
2026-05-26,MSFT,逆張り,HOLD,415.2483,51.82,1.3729,0.0,17.07,-0.0156,plain,HOLD
2026-05-26,MSTR,逆張り,HOLD,159.93,39.68,-2.2593,1.0,23.61,-0.0402,plain,HOLD
2026-05-26,MU,逆張り,HOLD,895.7422,76.18,47.8374,-0.75,34.92,0.3145,plain,HOLD
2026-05-26,NUGT,逆張り,HOLD,167.2768,45.39,-9.6835,0.0,18.36,0.0251,long_lev,HOLD
2026-05-26,NVDA,逆張り,HOLD,214.6099,49.65,4.0315,0.0,27.21,-0.0336,plain,HOLD
2026-05-26,QCOM,逆張り,HOLD,247.9044,75.63,38.392,-0.75,41.03,0.2219,plain,HOLD
2026-05-26,QQQ,逆張り,HOLD,729.4784,76.43,8.6851,0.0,36.09,0.0346,plain,HOLD
2026-05-26,SOFI,逆張り,HOLD,15.98,48.38,-4.7486,0.0,17.71,0.0172,plain,HOLD
2026-05-26,SOXL,逆張り,HOLD,225.79,75.51,68.7459,-1.5,33.7,0.4879,long_lev,HOLD
2026-05-26,SOXS,逆張り,HOLD,62.1757,13.78,-97.4655,5.0,36.89,-0.9579,inverse_lev,SELL
